_id,title,price,rating,rating_count
6442e598c69d033f5ddcde6d,"vivo T2 5G (Nitro Blaze, 128 GB)  (8 GB RAM)",20999.0,0,
6442e598c69d033f5ddcde6e,"Infinix Note 11s Free Fire Edition (Mithril Grey, 128 GB)  (8 GB RAM)",12999.0,4.2,7697.0
6442e598c69d033f5ddcde6f,"POCO M4 Pro (Yellow, 64 GB)  (6 GB RAM)",11999.0,4.3,165053.0
6442e598c69d033f5ddcde70,Nokia 105 SS  (Blue),1365.0,4.2,37320.0
6442e598c69d033f5ddcde71,"POCO C50 (Royal Blue, 32 GB)  (3 GB RAM)",7299.0,4.1,5539.0
6442e598c69d033f5ddcde72,"SAMSUNG Galaxy F04 (Opal Green, 64 GB)  (4 GB RAM)",7499.0,4.3,9071.0
6442e598c69d033f5ddcde73,"POCO C55 (Power Black, 128 GB)  (6 GB RAM)",9999.0,4.2,5431.0
6442e598c69d033f5ddcde74,"realme C30 (Lake Blue, 32 GB)  (2 GB RAM)",5999.0,4.2,98288.0
6442e598c69d033f5ddcde75,"realme C30 (Bamboo Green, 32 GB)  (2 GB RAM)",5999.0,4.2,98288.0
6442e598c69d033f5ddcde76,"realme C30 (Denim Black, 32 GB)  (2 GB RAM)",5999.0,4.2,98288.0
6442e598c69d033f5ddcde77,"POCO M4 5G (Yellow, 128 GB)  (6 GB RAM)",12999.0,4.2,33797.0
6442e598c69d033f5ddcde78,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)  (4 GB RAM)",11999.0,4.4,138109.0
6442e598c69d033f5ddcde79,"POCO X5 Pro 5G (Horizon Blue, 256 GB)  (8 GB RAM)",24999.0,4.3,4420.0
6442e598c69d033f5ddcde7a,"REDMI A1+ (Light Blue, 32 GB)  (2 GB RAM)",6499.0,4.2,1270.0
6442e598c69d033f5ddcde7b,"POCO C50 (Country Green, 32 GB)  (2 GB RAM)",6499.0,4.3,16389.0
6442e598c69d033f5ddcde7c,"realme C30 (Denim Black, 32 GB)  (3 GB RAM)",6999.0,4.1,46453.0
6442e598c69d033f5ddcde7d,"realme C30 (Bamboo Green, 32 GB)  (3 GB RAM)",6999.0,4.1,46453.0
6442e598c69d033f5ddcde7e,"realme 10 Pro+ 5G (Nebula Blue, 256 GB)  (8 GB RAM)",27999.0,4.5,8626.0
6442e598c69d033f5ddcde7f,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)  (8 GB RAM)",25999.0,4.5,8626.0
6442e598c69d033f5ddcde80,"MOTOROLA g13 (Lavender Blue, 128 GB)  (4 GB RAM)",9999.0,4,3609.0
6442e598c69d033f5ddcde81,"Infinix HOT 30i (Mirror Black, 128 GB)  (8 GB RAM)",9499.0,4.3,2615.0
6442e598c69d033f5ddcde82,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)  (4 GB RAM)",8184.0,4.1,1107.0
6442e598c69d033f5ddcde83,"MOTOROLA g31 (Meteorite Grey, 64 GB)  (4 GB RAM)",9499.0,4.2,38246.0
6442e598c69d033f5ddcde84,"POCO C31 (Royal Blue, 64 GB)  (4 GB RAM)",7499.0,4.3,216530.0
6442e598c69d033f5ddcde85,Nokia 105 PLUS  (Charcoal),1399.0,4.1,8326.0
6442e598c69d033f5ddcde86,"APPLE iPhone 13 (Pink, 128 GB)",61999.0,4.7,202142.0
6442e598c69d033f5ddcde87,"POCO C51 (Royal Blue, 64 GB)  (4 GB RAM)",7749.0,4.4,542.0
6442e598c69d033f5ddcde88,"POCO C55 (Forest Green, 64 GB)  (4 GB RAM)",8499.0,4.2,8310.0
6442e598c69d033f5ddcde89,"POCO C50 (Country Green, 32 GB)  (3 GB RAM)",7299.0,4.1,5539.0
6442e598c69d033f5ddcde8a,"realme C30 (Lake Blue, 32 GB)  (3 GB RAM)",6999.0,4.1,46453.0
6442e598c69d033f5ddcde8b,"REDMI 10 (Midnight Black, 128 GB)  (6 GB RAM)",11499.0,4.2,29052.0
6442e598c69d033f5ddcde8c,"POCO C55 (Cool Blue, 128 GB)  (6 GB RAM)",9999.0,4.2,5431.0
6442e598c69d033f5ddcde8d,"realme 10 Pro+ 5G (Hyperspace, 128 GB)  (8 GB RAM)",25999.0,4.5,8626.0
6442e598c69d033f5ddcde8e,"realme 10 Pro+ 5G (Dark Matter, 128 GB)  (6 GB RAM)",24999.0,4.5,17808.0
6442e598c69d033f5ddcde8f,"realme 10 Pro+ 5G (Hyperspace, 128 GB)  (6 GB RAM)",24999.0,4.5,17808.0
6442e598c69d033f5ddcde90,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)  (6 GB RAM)",24999.0,4.5,17808.0
6442e598c69d033f5ddcde91,"POCO C55 (Forest Green, 128 GB)  (6 GB RAM)",9999.0,4.2,5431.0
6442e598c69d033f5ddcde92,"MOTOROLA G62 5G (Midnight Gray, 128 GB)  (8 GB RAM)",16999.0,4.1,9849.0
6442e598c69d033f5ddcde93,"REDMI A1+ (Light Green, 32 GB)  (2 GB RAM)",6499.0,4.2,1270.0
6442e598c69d033f5ddcde94,"APPLE iPhone 13 (Green, 128 GB)",61999.0,4.7,202142.0
6442e598c69d033f5ddcde95,"MOTOROLA G32 (Mineral Gray, 64 GB)  (4 GB RAM)",10499.0,4.2,35342.0
6442e598c69d033f5ddcde96,"realme 10 Pro 5G (Nebula Blue, 128 GB)  (8 GB RAM)",19999.0,4.4,9237.0
6442e598c69d033f5ddcde97,"realme 10 Pro 5G (Nebula Blue, 128 GB)  (6 GB RAM)",18999.0,4.4,15681.0
6442e598c69d033f5ddcde98,"POCO M4 Pro 5G (Yellow, 128 GB)  (8 GB RAM)",15999.0,4.2,17523.0
6442e598c69d033f5ddcde99,"MOTOROLA e13 (Cosmic Black, 64 GB)  (4 GB RAM)",7999.0,4,12366.0
